log_time,Model, confidence, detected bounding box width, detected bounding box height, img xcenter, img ycenter, model output xcenter,  model output ycenter, height (distance to floor), is_flying
2022-08-02 13:15:55.251489,DepthPerception,248087170,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 13:15:55.251489,AzureObjectDetector,0.904,773,679,480.0,360.0,50.0,17.5,0,False
2022-08-02 13:16:02.550561,YOLOFaceDetector,0.8801251649856567,234,324,480.0,360.0,181.0,33.5,0,False
2022-08-02 13:16:02.550561,YOLOObjectDetector,0.7550770044326782,830.157958984375,716.3820190429688,480.0,360.0,495.87274169921875,360.5609436035156,0,False
2022-08-02 13:16:02.550561,DepthPerception,267815250,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 13:16:02.550561,AzureObjectDetector,0.895,767,690,480.0,360.0,48.5,14.5,0,False
2022-08-02 13:16:10.363619,YOLOFaceDetector,0.9250828623771667,244,298,480.0,360.0,179.5,42.5,0,False
2022-08-02 13:16:10.363619,YOLOObjectDetector,0.7930825352668762,794.8134765625,711.918701171875,480.0,360.0,511.55975341796875,361.6895751953125,0,False
2022-08-02 13:16:10.363619,DepthPerception,267961558,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 13:16:10.363619,AzureObjectDetector,0.909,757,686,480.0,360.0,53.5,15.5,0,False
2022-08-02 13:16:17.323165,YOLOFaceDetector,0.9688099026679993,157,250,480.0,360.0,228.5,92.5,0,False
2022-08-02 13:16:17.323165,YOLOObjectDetector,0.6688380837440491,804.6010131835938,569.0813598632812,480.0,360.0,422.7216491699219,435.4593200683594,0,False
2022-08-02 13:16:17.323165,DepthPerception,220739069,nan,nan,480.0,360.0,nan,nan,0,False
2022-08-02 13:16:17.323165,AzureObjectDetector,0.895,761,550,480.0,360.0,12.5,81.0,0,False
2022-08-02 13:16:24.352670,YOLOFaceDetector,nan,nan,nan,480.0,360.0,nan,nan,0,True
2022-08-02 13:16:24.352670,YOLOObjectDetector,nan,nan,nan,480.0,360.0,nan,nan,0,True
2022-08-02 13:16:24.352670,DepthPerception,234404369,nan,nan,480.0,360.0,nan,nan,0,True
2022-08-02 13:16:24.352670,AzureObjectDetector,nan,nan,nan,480.0,360.0,nan,nan,0,True
2022-08-02 13:16:31.225885,YOLOFaceDetector,nan,nan,nan,480.0,360.0,nan,nan,20,True
2022-08-02 13:16:31.225885,YOLOObjectDetector,nan,nan,nan,480.0,360.0,nan,nan,20,True
2022-08-02 13:16:31.225885,DepthPerception,220299673,nan,nan,480.0,360.0,nan,nan,20,True
2022-08-02 13:16:31.225885,AzureObjectDetector,nan,nan,nan,480.0,360.0,nan,nan,20,True
